15602
     615,   23.763829,   18.873005,          1.
     616,   23.921729,   18.335101,          1.
     617,   24.075419,   17.794137,          1.
     618,    24.22484,   17.250198,          1.
     619,   24.369933,   16.703367,          1.
     620,   24.510642,   16.153731,          1.
     621,   24.646914,   15.601375,          1.
     622,   24.778696,   15.046387,          1.
     623,   24.905937,   14.488856,          1.
     624,   25.028588,   13.928872,          1.
     625,   25.146602,   13.366525,          1.
     626,   25.259933,   12.801906,          1.
     627,   25.368537,   12.235109,          1.
     628,   25.472374,   11.666226,          1.
     629,   25.571402,   11.095352,          1.
     630,   25.665583,    10.52258,          1.
     631,   25.754882,   9.9480074,          1.
     632,   25.839263,   9.3717294,          1.
     633,   25.918695,   8.7938431,          1.
     634,   25.993146,   8.2144461,          1.
     635,   26.062588,   7.6336363,          1.
     636,   26.126994,   7.0515124,          1.
     637,   26.186339,   6.4681736,          1.
     638,   26.240601,   5.8837193,          1.
     639,   26.289759,   5.2982498,          1.
     640,   26.333793,   4.7118653,          1.
     641,   26.372686,   4.1246666,          1.
     642,   26.406424,   3.5367549,          1.
     643,   26.434994,   2.9482314,          1.
     644,   26.458384,   2.3591978,          1.
     645,   26.476586,   1.7697558,          1.
     646,   26.489592,   1.1800075,          1.
     647,   26.497398,   0.5900548,          1.
     648,   23.371097,   22.660136,          1.
     649,   23.546193,    22.12441,          1.
     650,   23.717608,   21.585282,          1.
     651,   23.885278,   21.042825,          1.
     652,   24.049136,   20.497113,          1.
     653,    24.20912,   19.948221,          1.
     654,   24.365168,   19.396227,          1.
     655,   24.517221,   18.841208,          1.
     656,   24.665219,   18.283243,          1.
     657,   24.809105,   17.722413,          1.
     658,   24.948824,   17.158798,          1.
     659,   25.084322,   16.592481,          1.
     660,   25.215547,   16.023546,          1.
     661,   25.342448,   15.452076,          1.
     662,   25.464976,   14.878158,          1.
     663,   25.583085,   14.301876,          1.
     664,   25.696728,    13.72332,          1.
     665,   25.805861,   13.142577,          1.
     666,   25.910443,   12.559735,          1.
     667,   26.010434,   11.974885,          1.
     668,   26.105794,   11.388116,          1.
     669,   26.196487,   10.799522,          1.
     670,   26.282479,   10.209192,          1.
     671,   26.363735,   9.6172209,          1.
     672,   26.440224,   9.0237008,          1.
     673,   26.511918,   8.4287258,          1.
     674,   26.578788,   7.8323905,          1.
     675,   26.640809,   7.2347897,          1.
     676,   26.697956,    6.636019,          1.
     677,   26.750209,   6.0361742,          1.
     678,   26.797545,   5.4353516,          1.
     679,   26.839948,    4.833648,          1.
     680,   26.877401,   4.2311604,          1.
     681,    26.90989,   3.6279862,          1.
     682,   26.937401,   3.0242228,          1.
     683,   26.959925,   2.4199682,          1.
     684,   26.977453,   1.8153204,          1.
     685,   26.989977,   1.2103776,          1.
     686,   26.997494,    0.605238,          1.
     687,    24.01067,   23.288592,          1.
     688,   24.179031,   22.735009,          1.
     689,   24.343854,   22.178155,          1.
     690,   24.505075,   21.618101,          1.
     691,   24.662631,   21.054916,          1.
     692,   24.816462,   20.488674,          1.
     693,   24.966508,   19.919449,          1.
     694,   25.112712,   19.347316,          1.
     695,   25.255018,    18.77235,          1.
     696,    25.39337,   18.194628,          1.
     697,   25.527715,   17.614229,          1.
     698,   25.658002,   17.031232,          1.
     699,    25.78418,   16.445717,          1.
     700,     25.9062,   15.857766,          1.
     701,   26.024016,   15.267459,          1.
     702,   26.137582,   14.674881,          1.
     703,   26.246854,   14.080116,          1.
     704,    26.35179,   13.483247,          1.
     705,   26.452349,    12.88436,          1.
     706,   26.548494,   12.283543,          1.
     707,   26.640187,   11.680881,          1.
     708,   26.727392,   11.076463,          1.
     709,   26.810076,   10.470377,          1.
     710,   26.888206,   9.8627124,          1.
